Student_ID,Name,Age,Gender,Location,Education_Level,Exam_Type,Malpractice_Type,Caught,Date
10875231-8b67-4429-acec-4e7c201bfad8,Katherine Johns,29,Male,Port Harcourt,Postgraduate,JAMB,Impersonation,No,2025-07-03
5bead9f7-d384-4a4e-b66f-b89dc4d9494c,Alyssa Price,28,Other,Enugu,High School,Mock Exam,Cheating with electronic devices,No,2023-12-07
b13bd408-4f4f-401d-b05d-c3afb86ebc41,Gregory Blevins,19,Female,Lagos,Undergraduate,Mock Exam,Cheating with electronic devices,Yes,2024-02-25
78b2bacd-bf1b-4a54-b043-21b7c6f34724,Donna West,26,Male,Ibadan,High School,NECO,Smuggling of unauthorized materials,No,2025-06-21
0bb70bba-0d6f-46ab-851a-80c6d8ca0906,Lauren Bean,25,Other,Kaduna,Undergraduate,University Exam,Smuggling of unauthorized materials,Yes,2025-07-21
eb6453bc-bb9d-4629-97db-c0370d5e89b3,Tyler Shelton,20,Female,Kano,High School,Mock Exam,Smuggling of unauthorized materials,No,2024-09-23
16877de5-b975-42ac-8480-d7d24c0ba28b,Michelle Gibbs,28,Male,Ibadan,Postgraduate,NECO,Collusion with other candidates,Yes,2024-09-11
af20910b-d742-40ba-ad0d-50256b442a57,Brenda Moore,17,Other,Lagos,High School,University Exam,Use of external assistance,No,2024-08-25
d2c24a8d-b445-4f1a-8f7e-c03f235e8254,Elizabeth Leon,19,Male,Kano,Postgraduate,University Exam,Falsification of results,No,2025-07-11
515e843a-5fd8-49ea-91d7-90bb675dbee2,Adam Brown,28,Other,Kano,Undergraduate,Mock Exam,Smuggling of unauthorized materials,No,2023-10-07
ae1723c8-6853-45dc-99aa-3f9ef2c4c41e,Samantha Gonzalez,27,Female,Port Harcourt,High School,University Exam,Copying from neighbors,Yes,2025-06-28
1ad85566-f2fa-48bf-abae-b98c9c5f195d,Alexis Salas,30,Other,Port Harcourt,Postgraduate,Mock Exam,Impersonation,No,2024-09-23
4fe6dce8-d616-474d-9eb1-9774a6eec197,Amy Sparks,26,Male,Lagos,Postgraduate,University Exam,Use of external assistance,No,2023-11-23
5d6ef235-caf7-460b-b392-8d27c45151cb,Kathryn Turner,18,Other,Benin,Postgraduate,WAEC,Collusion with other candidates,No,2024-12-29
dcc55f7e-ad41-4a04-bf59-d93e977f59ff,Steven Lyons,29,Other,Abuja,Postgraduate,Mock Exam,Cheating with electronic devices,Yes,2025-07-18
0ba3bda1-bfc2-4d03-9f52-625aad94c339,Christopher Franco,30,Other,Abuja,Postgraduate,Mock Exam,Falsification of results,No,2024-05-11
39880189-bd34-43a6-904d-0bb6d1723cbe,Adam Bailey,16,Female,Lagos,Undergraduate,University Exam,Copying from neighbors,No,2024-10-21
6a597680-8b90-4bff-8f76-645e663a2a86,Alicia Drake,25,Female,Enugu,Undergraduate,JAMB,Collusion with other candidates,Yes,2023-12-09
05656488-6e85-44a6-8900-3f6966c75cc7,Meghan Martinez,24,Other,Ibadan,High School,University Exam,Copying from neighbors,Yes,2024-03-03
68e07bdf-36e1-4649-ab35-117e261d217d,Nicole Pope,16,Other,Ibadan,Postgraduate,Mock Exam,Cheating with electronic devices,No,2024-10-05
45fdc8eb-f00b-4eaa-83d3-062fa7a8f8e4,Matthew Washington,30,Male,Kano,Postgraduate,WAEC,Falsification of results,No,2024-11-20
b8b7173c-0aa7-439d-981f-e622e00fa430,Matthew Reyes,23,Male,Ibadan,Undergraduate,JAMB,Cheating with electronic devices,Yes,2024-04-26
4dee065d-efa0-4ce5-8bd4-67457ddfede1,Lynn Brown,20,Other,Kano,Postgraduate,University Exam,Impersonation,Yes,2024-10-24
f612c92e-4dd6-4a3d-9a94-fefaddc7f0c2,Christopher Turner,23,Other,Port Harcourt,Undergraduate,NECO,Falsification of results,Yes,2024-11-30
584ad6c4-6a3c-463d-82df-4d469cadf7ac,Jessica Gonzalez,25,Male,Kano,Postgraduate,NECO,Falsification of results,No,2025-07-09
450820b6-4d3d-453b-aad9-35276b7adefc,Katrina Fox DDS,28,Female,Port Harcourt,Postgraduate,University Exam,Use of external assistance,Yes,2025-05-20
16e9930e-9b63-4290-89bb-49e7bca16ee8,Megan George,21,Other,Enugu,High School,JAMB,Falsification of results,Yes,2024-10-03
9b33e1c7-975e-4a4b-8b2e-5e17ce170584,Jeremiah Rodgers,16,Male,Benin,Undergraduate,University Exam,Impersonation,No,2023-12-14
e0f40247-63f4-499e-9ec6-69deb203515f,Alicia Alvarez,22,Female,Kaduna,Undergraduate,JAMB,Collusion with other candidates,No,2023-10-27
eef46c66-79bc-4a53-ac1f-9da1fe2d8ee0,Paula Lewis,15,Female,Benin,Undergraduate,JAMB,Copying from neighbors,Yes,2025-01-07
7f25e5ee-edab-46f1-90e8-6f21fe3fc95f,Brandy Peterson,18,Other,Enugu,Undergraduate,Mock Exam,Use of external assistance,No,2024-07-29
ec649025-072c-4aa3-b809-bd229152c18d,Lisa Nguyen,25,Female,Ibadan,High School,JAMB,Use of external assistance,No,2023-12-01
afe1fdde-f158-43e2-87b5-a0ed1fe93f93,Toni Wilson,29,Other,Port Harcourt,Postgraduate,Mock Exam,Falsification of results,Yes,2024-06-10
dada315a-ac7b-4725-bd4b-f7ccd0175678,Steven Davis,25,Other,Kano,Undergraduate,Mock Exam,Cheating with electronic devices,Yes,2025-05-16
34758e10-594c-4c5e-8373-c2ddad1030b6,Ryan Cole,17,Male,Kaduna,High School,Mock Exam,Cheating with electronic devices,No,2024-07-03
c79fa886-9cb6-4ebe-9724-17bae42ffb5d,Pam Morgan,26,Male,Ibadan,Undergraduate,NECO,Cheating with electronic devices,Yes,2023-12-17
b5fa620e-be87-4041-a5e7-a2662f59ff71,Katie Browning,17,Male,Port Harcourt,Postgraduate,WAEC,Use of external assistance,Yes,2025-03-13
8d2ab2bf-7a51-4b67-957b-8c254d90ad79,Austin Vance,17,Other,Kano,Undergraduate,Mock Exam,Falsification of results,Yes,2024-03-02
fc8504e2-484a-4310-a458-ba1c166ca1ab,Patricia Rogers,18,Other,Kano,Undergraduate,JAMB,Smuggling of unauthorized materials,Yes,2025-05-17
6070059f-747e-4a15-afea-ebad68cf8a35,Judy Parker,29,Female,Kaduna,Postgraduate,JAMB,Impersonation,Yes,2025-02-09
2d329382-8e1a-475a-92fa-53e00cef0f8f,Steven Landry,17,Female,Lagos,Undergraduate,University Exam,Impersonation,Yes,2024-10-19
deedb881-9e44-47e8-b180-613debd04894,Andrea Beard,23,Female,Kano,Undergraduate,WAEC,Smuggling of unauthorized materials,Yes,2023-11-08
56930ca1-dee4-400d-87d6-56a4ce8c2dfe,James Kelly,27,Male,Benin,High School,NECO,Copying from neighbors,No,2025-07-21
1b22122e-57b1-4353-9ba6-9f6a55a1be8c,Michael Hawkins,21,Other,Abuja,Undergraduate,JAMB,Cheating with electronic devices,Yes,2025-05-30
ba06177e-2d1c-4bfe-af8c-f0fdc43c9881,Steven Coleman,17,Male,Ibadan,Undergraduate,WAEC,Smuggling of unauthorized materials,Yes,2024-01-16
6a190a50-13c1-4891-a6f9-33571fe15934,Ms. Terry Mosley MD,15,Male,Kaduna,Undergraduate,NECO,Use of external assistance,No,2024-04-08
29ebb608-838b-4211-a252-63eeac9c7911,Eddie Ruiz,27,Other,Lagos,Postgraduate,University Exam,Smuggling of unauthorized materials,No,2024-07-30
de0a90ec-16dc-4e95-93c1-4fe7663ca074,Anna Fields,27,Other,Abuja,Postgraduate,NECO,Cheating with electronic devices,No,2025-06-30
d2eeb35a-e97a-4950-a151-9d1aaac41db2,Dr. Robert Li,30,Male,Enugu,Undergraduate,JAMB,Smuggling of unauthorized materials,Yes,2024-03-02
db343934-eaab-49fa-914a-c63b218c30af,Roger Johnson,17,Female,Enugu,High School,University Exam,Falsification of results,No,2024-07-05
dbf3a9b4-4aa4-455d-a09e-ae7b05a1bede,Kristin Foster,21,Male,Lagos,Undergraduate,NECO,Impersonation,No,2024-08-16
87c5acbb-ec42-4d55-b427-6c4374d8e33e,Sally Watts,18,Other,Enugu,Undergraduate,WAEC,Use of external assistance,No,2023-12-05
8655759e-a667-4f65-bf98-7d06032fb69d,Gabriel Allison,21,Male,Lagos,High School,WAEC,Use of external assistance,Yes,2024-04-02
5ade7239-d674-4abf-8b5b-e6b0fbf08138,Amy Scott,30,Female,Abuja,Postgraduate,JAMB,Smuggling of unauthorized materials,No,2024-06-10
f72f62a9-84a5-40d0-9a93-7f44dd873e8c,Megan Marsh,15,Male,Enugu,High School,JAMB,Falsification of results,Yes,2024-01-31
ba93effd-2bbc-4d53-ac8b-d4ede0479192,Sharon Baker,27,Male,Port Harcourt,Postgraduate,Mock Exam,Smuggling of unauthorized materials,Yes,2025-07-21
6c1ac01e-a387-42c4-9adb-ebb993ef89dc,Christina Bell MD,22,Male,Lagos,Postgraduate,NECO,Smuggling of unauthorized materials,Yes,2024-04-06
c7b15a47-7969-4736-90c8-27b26d72087d,Jeffrey Mckay,30,Other,Lagos,High School,NECO,Cheating with electronic devices,Yes,2024-01-02
f674f749-0be0-4fda-ab47-03023e6fa87d,Christina Mckinney,16,Female,Abuja,Undergraduate,Mock Exam,Collusion with other candidates,Yes,2023-12-13
e5908b20-88e3-4fc2-9500-8c232b9fc7e0,Cristian Hall,18,Male,Benin,Postgraduate,Mock Exam,Collusion with other candidates,Yes,2024-11-14
18d295ea-49b0-45ec-a0b4-f51c67c6436e,Tiffany Leach,21,Female,Enugu,Postgraduate,University Exam,Impersonation,Yes,2024-05-20
8602c270-56c5-4ca3-8577-58f9d2b09dcf,Kyle Cole,19,Female,Port Harcourt,High School,Mock Exam,Collusion with other candidates,No,2024-03-28
616c0928-d4db-4973-bcaf-22b491d4c5b8,David Smith,17,Male,Ibadan,High School,University Exam,Collusion with other candidates,No,2025-05-19
13f347c5-bbea-49eb-878a-a37960ca4b9e,Kaitlyn Gonzalez,20,Female,Port Harcourt,Postgraduate,WAEC,Collusion with other candidates,Yes,2024-06-26
1a92d128-0a1a-4b90-a692-a527527ea6be,Taylor Brooks,27,Male,Lagos,Undergraduate,WAEC,Cheating with electronic devices,Yes,2024-05-30
486befc8-b698-45b2-a4d5-2810ae7d689f,Alex Leonard,20,Male,Ibadan,Undergraduate,University Exam,Use of external assistance,Yes,2024-01-08
c42ee739-c332-4705-b9bf-eab032fce3d6,Amanda Bowen,21,Male,Ibadan,Postgraduate,University Exam,Smuggling of unauthorized materials,Yes,2024-05-03
073e628c-7207-4e86-8d0d-0542983087c8,Heidi Scott,20,Other,Lagos,Postgraduate,NECO,Use of external assistance,No,2024-03-19
aa7832a4-ae7b-40b1-ae93-fe0c151984c3,George Henry,17,Other,Ibadan,Undergraduate,University Exam,Cheating with electronic devices,Yes,2024-12-19
238e50cc-2ecf-4f4a-b7bb-b3eddee59e9c,Jessica Navarro,21,Male,Abuja,Postgraduate,JAMB,Falsification of results,Yes,2024-09-08
e01b1f40-1735-42b8-8d82-70124ffbc19d,Justin Walters,29,Other,Port Harcourt,Undergraduate,WAEC,Collusion with other candidates,Yes,2024-03-18
54dd35ad-628c-4754-9ea0-899fdbf15c19,Erica Hawkins,19,Other,Benin,Undergraduate,NECO,Collusion with other candidates,Yes,2024-07-31
4d9153a7-ec77-4ae5-864f-5316d19c7233,Christy Velazquez,16,Other,Enugu,Undergraduate,NECO,Smuggling of unauthorized materials,No,2025-01-12
18248335-3dfc-45eb-a1e8-5ff78527e461,Christina Thomas,25,Other,Benin,High School,WAEC,Use of external assistance,Yes,2025-02-17
06867157-819d-4b82-9762-d9b2dbed9245,Wanda Weiss,20,Male,Lagos,Undergraduate,Mock Exam,Cheating with electronic devices,Yes,2023-08-18
d440c03c-ae14-4d76-9beb-afb5d2ad709c,Daniel Murray,22,Other,Benin,Postgraduate,Mock Exam,Impersonation,No,2024-11-20
b9231ece-778c-41ea-965d-6c50844f64e0,John Wilson,21,Other,Enugu,High School,WAEC,Impersonation,Yes,2023-11-18
052d7027-3b29-483c-b8ef-e9ab96b61c07,Jesus Moore,18,Male,Kaduna,High School,University Exam,Collusion with other candidates,Yes,2025-01-14
4faa07a1-8bcc-4e3b-810c-a695bd083fef,Michael Berry,30,Other,Benin,High School,University Exam,Collusion with other candidates,Yes,2024-05-31
2cb207e4-bd59-4888-bce9-4e7659723019,Nancy Chen,29,Male,Kaduna,Undergraduate,NECO,Smuggling of unauthorized materials,Yes,2025-07-14
01fe3b10-3936-4f64-8fd3-e6f1d35ecc56,Andrew Sutton,26,Female,Port Harcourt,Undergraduate,NECO,Cheating with electronic devices,Yes,2024-07-29
4141677e-5cb1-441c-9c8b-3a23516b8d13,Jesse Murphy,23,Male,Abuja,Undergraduate,University Exam,Smuggling of unauthorized materials,Yes,2024-11-04
e5748624-5d79-4ca1-8a77-1186cb4d1c1d,Justin Casey,25,Male,Ibadan,Postgraduate,NECO,Falsification of results,Yes,2024-01-25
21a1e549-c14e-41b4-99f6-b6ffa63ecf4a,Amanda Walker,22,Male,Kaduna,Postgraduate,University Exam,Falsification of results,Yes,2023-11-02
